longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.6075697211155369,0.14771519659936239,0.6862745098039215,0.5275881650475469,0.6254657112944713,0.7100972995147539,0.6173210216815969,0.07069124897954782,0.17525907109661404,1
0.1832669322709144,0.577045696068013,0.7058823529411764,0.6703630997171643,0.7356864313675934,0.6431678136527033,0.7395966768582705,0.4726860614372219,0.6482468113533553,2
0.16633466135458086,0.6291179596174281,0.27450980392156865,0.4575998732082504,0.4771792267275504,0.3854423407210756,0.48953930667487766,0.36452879100936986,0.26041335912016855,1
0.6414342629482075,0.11370882040382568,0.7647058823529411,0.5588923495759335,0.5419729864116909,0.44673932421268253,0.501711128486148,0.6154019706675928,1.0,1
0.19023904382470036,0.5579171094580229,0.9999999999999999,0.4775986810625236,0.44875363841522864,0.3641876345157516,0.4694106196882881,0.6526771668395873,1.0,2
0.5418326693227087,0.2933049946865034,0.5294117647058824,0.4553728773170748,0.4481181866567192,0.5068039256099492,0.45720142483147885,0.41777881166569775,0.1385581915126123,0
0.16633466135458086,0.6269925611052072,0.5490196078431372,0.5594208129422222,0.5676223525452532,0.5280503722788168,0.5720813517511607,0.4335508713652372,0.3189698186811601,1
0.5946215139442224,0.17747077577045722,0.6666666666666666,0.41182194050029913,0.4108319020647063,0.5186347469739754,0.4217720937538487,0.5270142332220168,0.32082548113203657,1
0.6055776892430274,0.145589798087141,0.6078431372549019,0.5059924860982945,0.512547968808134,0.5180722360524836,0.5252842754946178,0.13458524438267094,0.19711465107360382,1
0.6424302788844614,0.13390010626992543,0.411764705882353,0.5738727609501795,0.6584445479774239,0.7073695055839433,0.6571155248668563,0.3774514160495387,0.2938152832359454,1
0.2221115537848597,0.5812964930924549,0.9607843137254901,0.448458994675523,0.4462035277539935,0.4182364669588518,0.46496855842148443,0.5110507753221583,0.24886701498138153,2
0.21015936254980083,0.5547290116896919,0.9999999999999999,0.5326136795803373,0.5348690959453202,0.45305133949227255,0.5279179248586859,0.4974399721329421,0.47216506323685264,2
0.20617529880478003,0.5696068012752393,0.9999999999999999,0.3970724928977703,0.36870452212713023,0.3089316057239308,0.380631429249522,0.5594717423778579,0.5618554150292164,2
0.21812749003984067,0.553666312433581,0.7647058823529411,0.3744002490551945,0.40423897616397486,0.4410143100783361,0.3914830546045318,0.2723798475265645,0.1653622046919394,2
0.45119521912350535,0.43570669500531345,0.5686274509803921,0.4428046776001567,0.41727459816147483,0.4596863715957524,0.4368705882599867,0.34271875553494036,0.16701168242605186,0
0.34063745019920155,0.3421891604675875,0.19607843137254904,0.8882218110634394,0.871924875650607,0.6054748750836345,0.6516358439271032,0.4708824136342624,0.2872173722994957,1
0.6125498007968115,0.15090329436769423,0.7843137254901961,0.41813058885766535,0.47369756404140895,0.585380499802787,0.46751468359035786,0.450856443598334,0.3134028313285306,1
0.23007968127489953,0.5100956429330505,0.37254901960784315,0.6814749228997556,0.7245349341652544,0.6647621029408224,0.7384243967247638,0.6217462665189409,0.7859782021517437,1
0.6494023904382473,0.14346439957492052,0.47058823529411764,0.44833172691966466,0.38585828094930474,0.41901644555400336,0.39474022227408356,0.6017605366396621,0.4756702034218416,1
0.6364541832669328,0.16365568544102027,0.7450980392156862,0.34793777372388696,0.4351100315647034,0.5085487383379954,0.44448481827383524,0.34596633942656385,0.2820627543803943,1
0.3984063745019917,0.5653560042507966,0.47058823529411764,0.12101786497113298,0.10562933769818306,0.07983538315887201,0.10244540638454341,0.35165289924095167,0.30412451907414817,0
0.6464143426294822,0.16471838469713118,0.5490196078431372,0.6413685943890721,0.5663217057526181,0.6565777632597025,0.5930555145573607,0.6687281857135929,0.4189694063117265,1
0.2151394422310755,0.5611052072263547,0.6078431372549019,0.46054265732819993,0.3810659675000281,0.3600516881088576,0.3931162890547495,0.816417303630847,0.7235042329722352,2
0.19123505976095423,0.5568544102019128,0.0196078431372549,0.3707078531547157,0.511001869408016,0.3407809234300973,0.46496855842148443,0.5145301485082006,0.5360823254337096,2
0.6175298804780862,0.15834218916046794,0.8235294117647058,0.4806887771298736,0.5130616353148207,0.5849204115041502,0.5231620405532785,0.2679443120324847,0.29649568455387815,1
0.6035856573705161,0.14984059511158376,0.6666666666666666,0.40192794006286897,0.45065178536217365,0.5300458059818036,0.4410476853754479,0.318308819351234,0.17381577807926565,1
0.5019920318725095,0.4346439957492034,0.49019607843137253,0.46526165239651945,0.4828942200784312,0.6067741153358224,0.5062288112176256,0.2395241987226947,0.08288831798631757,0
0.6414342629482075,0.13708820403825728,0.7058823529411764,0.3410175065240983,0.37782396038080734,0.385734433474286,0.3763438695953286,0.44776951504995566,0.30185648718974356,1
0.5876494023904382,0.1594048884165784,0.43137254901960786,0.6355569070381808,0.793273289012174,0.6340776108985196,0.7983306691124707,0.4156575057476982,0.5412369433528109,1
0.19023904382470036,0.5547290116896919,0.6666666666666666,0.42774292813511255,0.48627219074833805,0.34181266426093077,0.4805497949486024,0.5530955072601818,0.8414418909612744,2
0.6135458167330672,0.1360255047821468,0.35294117647058826,0.5729462131931287,0.6796637401244299,0.6181165674615985,0.686400736610546,0.5052771414471847,0.5670100329483178,3
0.7001992031872515,0.18065887353878907,0.5490196078431372,0.3846973522348727,0.38025905603948984,0.23330422693099367,0.2300286772717931,0.29061160667652874,0.18206316674982784,0
0.6344621513944215,0.1285866099893731,0.45098039215686275,0.6420539002791326,0.6493840063791197,0.7107490944584989,0.657477973587707,0.531339337621117,0.3402068445078577,1
0.595617529880478,0.17640807651434676,0.6470588235294117,0.5018857812052069,0.5765853219112274,0.6904655486128226,0.5878195398701743,0.4426867897583018,0.3232996977332052,1
0.23007968127489953,0.5366631243358135,0.25490196078431376,0.4470559145426323,0.4101069185116609,0.48319691756185884,0.4011453518773024,0.6547742032061681,0.4713403243697964,2
0.7440239043824697,0.02869287991498437,0.6666666666666666,0.5706605581723729,0.5561739486547599,0.5697001411978491,0.5452912811228672,0.5665283597631063,0.2643308687386856,1
0.6055776892430274,0.16684378320935167,0.6862745098039215,0.4601764473359566,0.5456981715635185,0.44245593413239354,0.5351821414524324,0.45051593477919183,0.5393812809019345,1
0.3157370517928282,0.6631243358129648,0.23529411764705882,0.61461341642927,0.540564796505144,0.5433354930407652,0.5579931395462052,0.7072790757514128,0.5418554975031031,0
0.5009960159362556,0.4006376195536667,0.39215686274509803,0.5133284378931442,0.4873898917204381,0.46838608536276133,0.5177954499951117,0.4429861620885004,0.1494859815011072,0
0.6374501992031867,0.12114771519659939,0.35294117647058826,0.33892332931441477,0.3146621569240081,0.24219724102733425,0.2918342916380191,0.5138007614687051,0.4903093183120894,1
0.18426294820717004,0.577045696068013,0.47058823529411764,0.7891367187646954,0.9089316656907515,0.96542545576959,0.9230876724761328,0.41042186928981117,0.3556706982651618,2
0.36155378486055767,0.6408076514346437,0.13725490196078433,0.31147674855788016,0.308372544643415,0.2830915354680161,0.2977044119060337,0.4046703124970721,0.21402179784825628,0
0.6015936254980065,0.13708820403825728,0.5098039215686274,0.5667285239945918,0.6493840063791197,0.6409493617968758,0.6408053260293564,0.439777222651199,0.4296910115834574,1
0.19123505976095423,0.5515409139213601,0.9411764705882353,0.40699354328471776,0.4242661763661304,0.4596863715957524,0.44242724684080903,0.5485532902239846,0.5134020065896636,2
0.599601593625497,0.16365568544102027,0.9607843137254901,0.5759686753171598,0.6594370474968766,0.5278683601305552,0.6585632030918851,0.47228596189289385,0.8822664648805573,1
0.3356573705179269,0.5366631243358135,0.0196078431372549,0.714537090543101,0.6600971691164633,0.7229282362795282,0.6628727502754769,0.6036137402593477,0.26989785609131506,0
0.724103585657371,0.00531349628055322,0.13725490196078433,0.5674158377274359,0.5981829145881179,0.6850462995617019,0.6237341268396381,0.40749092504385176,0.28453697098156294,3
0.17928286852589537,0.5706695005313493,0.9215686274509803,0.3835727401664522,0.3921211867369939,0.33731233054351634,0.38652628162736913,0.4763568776522723,0.9175240514472106,2
0.3037848605577693,0.5717321997874603,0.5294117647058824,0.6015873605007123,0.6369268541773228,0.7645030053055493,0.6381424567116736,0.2624825886090896,0.12144486002119578,0
0.6065737051792812,0.1700318809776835,0.9803921568627451,0.3136014461976873,0.4228814768713821,0.3648183709640063,0.44584878166660913,0.21813918230799734,0.5232988729943382,1
0.5986055776892414,0.16153028692879978,0.9999999999999999,0.3885176014325969,0.2919273526519135,0.3581212412968831,0.3500770837962901,0.7623874497672339,1.0,1
0.595617529880478,0.15409139213602607,0.6862745098039215,0.5953490382400026,0.547544676022444,0.5205027142366534,0.552190176819169,0.6426554816076755,0.7876276798858561,1
0.06274900398406302,0.9086078639744954,0.35294117647058826,0.4765613850564315,0.4912698829912233,0.4935033945113387,0.46496855842148443,0.27189128700260556,0.07216671271458674,1
0.7071713147410357,0.1594048884165784,0.3333333333333333,0.7525446746374298,0.7286534737738212,0.7207133541534751,0.7491388380344319,0.587371607943892,0.3012379330394514,0
0.1563745019920315,0.683315621679065,0.19607843137254904,0.7218713218982109,0.7026405552667986,0.6488474342333568,0.6646538005715575,0.4498693419925316,0.16969208374398456,0
0.5946215139442224,0.16365568544102027,0.9999999999999999,0.4134127029871724,0.449387717624648,0.36544764661863577,0.45390612546502596,0.43773271788893864,0.858555222452691,1
0.5966135458167319,0.13496280552603634,0.49019607843137253,0.42692013123184075,0.40865134563787464,0.42947135180342516,0.42833712351909536,0.6432451201445459,0.711133149966392,1
0.702191235059761,0.16790648246546214,0.9607843137254901,0.43423961619925605,0.49455682744552376,0.5682527661718091,0.48417643545386857,0.33581989390077294,0.1000016494777341,0
0.20816733067728954,0.5270988310308184,0.9999999999999999,0.30847094216893806,0.3094316756900167,0.2679312646064043,0.32204452875892253,0.5205523332974883,0.7123702582669763,3
0.6125498007968115,0.1594048884165784,0.8431372549019608,0.40162700747409447,0.4654131299344362,0.5410701813779042,0.47129503308844245,0.2721808717369598,0.26556797703926993,1
0.599601593625497,0.15727948990435747,0.19607843137254904,0.37804167671423844,0.4179815157969352,0.3568265543865951,0.44720661994525157,0.05339008872436213,0.32061929641527254,1
0.24999999999999822,0.43251859723698205,0.27450980392156865,0.5009300688088454,0.5667558294168771,0.5664752882119852,0.5472768991932475,0.2815932495092508,0.2212382629349982,1
0.6643426294820713,0.3262486716259301,0.1568627450980392,0.6668767869067931,0.6594370474968766,0.6202032952482905,0.6464471198713553,0.5100220663084631,0.14330043999818556,0
0.34960159362549703,0.657810839532412,0.3137254901960784,0.5431689050373285,0.523161691355123,0.4918770493320164,0.5199526770423409,0.4298572050359405,0.2630937604381013,0
0.20119521912350535,0.5356004250797022,0.5098039215686274,0.7201750231275688,0.8285462550615473,0.6938843855494958,0.847548805292891,0.4982110292239784,0.5626801538962727,3
0.14940239043824732,0.6620616365568548,0.3333333333333333,0.5646576599192807,0.5334291112080464,0.4639558062658345,0.4907188030227224,0.6073006110661738,0.4674228147512794,1
0.27290836653386386,0.4388947927736453,0.7450980392156862,0.5978586007607622,0.6557841620549671,0.7577253024931307,0.6650089941390344,0.38291721946815027,0.2148465367153125,1
0.19223107569720987,0.5409139213602554,0.8823529411764706,0.4575998732082504,0.4344440981628539,0.40735945548939606,0.4451675696262273,0.492591396298363,0.5729893897344753,3
0.25597609561752854,0.5472901168969182,0.6470588235294117,0.518289883048284,0.5261294390146347,0.49167316100938624,0.5220957471715595,0.4853224916286263,0.32907286980259876,0
0.6264940239043817,0.14346439957492052,0.49019607843137253,0.5305939779964264,0.4806211618217956,0.5612504671331324,0.5156238465341874,0.6384293908119492,0.4237116547972998,1
0.7410358565737045,0.02019128586609975,0.13725490196078433,0.6908217088202149,0.5828414681914525,0.6363386000931273,0.5780108653768063,0.7252708048201274,0.5882470587750154,1
0.6274900398406373,0.144527098831031,0.7843137254901961,0.2242709799420331,0.24039136959195528,0.36228658098668826,0.24774360934562067,0.2815932495092508,0.2162898297326609,1
0.7071713147410357,0.059511158342189674,0.25490196078431376,0.6288618961645962,0.6203290000886079,0.4955245353437346,0.5952142680789193,0.5436233869167405,0.32350588244996925,3
0.5328685258964132,0.2996811902231671,0.7647058823529411,0.3023461284996904,0.3494854263289878,0.39857272873026833,0.32204452875892253,0.07378635065918121,0.058970890841687246,0
0.3545816733067717,0.6684378320935176,0.27450980392156865,0.39783691657284864,0.4020065439052388,0.3827996106193358,0.37286587394822823,0.2536571320781521,0.21340324369796412,0
0.5,0.39107332624867164,0.1568627450980392,0.6339481174841606,0.5910036854058809,0.6237914740038586,0.5977873767764506,0.5665022061049917,0.19196003315450244,0
0.20517928286852438,0.5674814027630184,0.9999999999999999,0.4370353171636035,0.47076506514879934,0.41927597174915915,0.4756480884730141,0.5056756190899144,0.3387635514905093,2
0.20517928286852438,0.5175345377258234,0.5686274509803921,0.7820951572294195,0.6666316049746005,0.6494872655741903,0.6667799205422149,0.9061750341283422,1.0,3
0.5936254980079667,0.16471838469713118,0.5294117647058824,0.5171830979721292,0.5761640045706962,0.40436955425677795,0.5655791410278155,0.584846961135481,0.8453594005797914,1
0.3854581673306754,0.26354941551540945,0.3137254901960784,0.5527507578737139,0.515617361066159,0.5826106679225744,0.538247239658841,0.4419313757863538,0.3913406542653432,1
0.7151394422310755,0.0680127523910734,0.47058823529411764,0.23810664273508936,0.21987404744729933,0.2826588598769724,0.2642287612550315,0.44697625854273526,0.41092820235792843,1
0.654382470119522,0.16896918172157305,0.3333333333333333,0.8432045832856616,0.754503144498199,0.8100361606968902,0.794768114250598,0.6900830216252479,0.5061855415029217,0
0.6354581673306772,0.14240170031881005,0.1568627450980392,0.3932175781877664,0.39289418372938456,0.3240633407925972,0.39474022227408356,0.6357369530722002,0.3507222650628245,1
0.6175298804780862,0.16578108395324165,0.7450980392156862,0.6414371869811726,0.6708154488626067,0.6086423314448546,0.6779202726354712,0.49531693374996044,0.7214423858045946,1
0.5159362549800797,0.17321997874601536,0.6078431372549019,0.42581927996927965,0.4115550315900278,0.5519062974769984,0.4276148283690504,0.508798195368266,0.34453672355990284,3
0.6533864541832664,0.12114771519659939,0.29411764705882354,0.4797765725932846,0.41442922389072645,0.413247040888114,0.42103354951061056,0.7470674169593076,0.6414427157001414,1
0.5856573705179287,0.17534537725823585,0.7843137254901961,0.3530531296933009,0.3197876597542908,0.31087283230342827,0.33239839582311237,0.6371686343850507,0.43298996705168225,1
0.44422310756972117,0.4484590860786395,0.3137254901960784,0.4785176556222002,0.4331076169396665,0.49065172142037455,0.4312088586184233,0.563947925309348,0.22969183632232443,0
0.7470119521912348,0.2592986184909667,0.49019607843137253,0.6238423353595244,0.6459680302848946,0.584305999463959,0.5926221642825592,0.4014187851290637,0.08742438175512678,0
0.6563745019920315,0.14133900106269914,0.29411764705882354,0.5917075203533724,0.49016633833422363,0.5812173097384439,0.5039779088373972,0.7568663343480367,0.5632987080465648,1
0.6623505976095618,0.11477151965993615,0.35294117647058826,0.5732834488684235,0.523161691355123,0.577473675347467,0.5397692536421417,0.6354107933650326,0.43422707535226657,1
0.547808764940239,0.1594048884165784,0.39215686274509803,0.640131561456476,0.5632665835244982,0.5564441666090287,0.5467815962446041,0.8220453686996189,1.0,3
0.7270916334661361,0.044633368756642255,0.3333333333333333,0.6229018253973311,0.5977880748250192,0.6288361728845386,0.6003418111001553,0.6176530879828792,0.31092861472736194,1
0.6195219123505975,0.14665249734325236,0.5294117647058824,0.5825855079457436,0.6698542979849447,0.6206191709213207,0.6796316041050559,0.37874405754972085,0.33443367243846417,1
0.45816733067728954,0.20191285866099884,0.5294117647058824,0.3486748087807357,0.4071882245882906,0.3218496901398001,0.38317289823635503,0.2759277247000984,0.6439169323013102,3
0.5557768924302788,0.18065887353878907,0.09803921568627451,0.9999999999999998,0.9743790896097057,1.0,0.9715248684598556,0.7265011484595495,0.6043294666826117,1
0.4233067729083668,0.3846971307120084,0.3137254901960784,0.23868916331403484,0.2803287564414947,0.38456421883152286,0.275896649567005,0.3552179370903211,0.08247594855278947,0
0.5876494023904382,0.1817215727948991,0.6470588235294117,0.4905413927806542,0.46179110319070604,0.5017088130369427,0.4756480884730141,0.6504358078779291,0.40680450802264734,1
0.7071713147410357,0.02869287991498437,0.6078431372549019,0.5226773837183536,0.5512062049688534,0.4623898403151531,0.5579931395462052,0.4887925541878201,0.6028861736652633,3
0.18924302788844471,0.5557917109458028,0.9999999999999999,0.4464158592541884,0.5094480523041005,0.4304715630253821,0.5090205007431594,0.45501293081013106,1.0,2
0.2091633466135452,0.5217853347502661,0.6470588235294117,0.5768032353687469,0.4525377600393875,0.4407733566864685,0.46877992937382984,0.892440147075411,1.0,3
0.5916334661354572,0.1859723698193414,0.6078431372549019,0.42910889229747834,0.4228814768713821,0.6044610093954785,0.4261649349339729,0.574763577573363,0.269691671374551,1
0.37250996015936266,0.27523910733262547,0.29411764705882354,0.6109543285846595,0.62069847069622,0.5984627751233245,0.6308150831337623,0.4107851301160691,0.36165005505131936,1
0.6513944223107568,0.12646121147715172,0.43137254901960786,0.5815194472260681,0.55347373413386,0.556277193963159,0.5688456753451882,0.6097954235409908,0.45195896099397526,1
0.21015936254980083,0.5579171094580229,0.9019607843137254,0.39753140629939804,0.47076506514879934,0.5075805796364337,0.42397668469241756,0.3236778987042186,0.16598075884223157,2
0.6394422310756962,0.17109458023379398,0.25490196078431376,0.909459281064446,0.9264537218548327,0.8881748735349269,0.9408399754656092,0.5521280033833313,0.29237199021859706,0
0.6533864541832664,0.14240170031881005,0.3137254901960784,0.8724597019246036,0.8001309756595539,0.8194146341904938,0.8169166022335721,0.7024108829957963,0.48989694887856133,1
0.21713147410358502,0.5228480340063761,0.9019607843137254,0.5136345343846953,0.43109123636080504,0.4677256345701903,0.40818476054586506,0.8627060454462615,1.0,2
0.5966135458167319,0.16471838469713118,0.5294117647058824,0.35431623317317523,0.40865134563787464,0.32258968553706974,0.4173127348912945,0.3953892769976215,0.7593803736891807,1
0.6374501992031867,0.11902231668437802,0.411764705882353,0.5584512897528668,0.4967287021296799,0.4768447784782503,0.48297219813336134,0.7726601465577655,0.6647415886944796,1
0.297808764940239,0.5834218916046758,0.25490196078431376,0.5180889476387565,0.49510123895302316,0.533821642145516,0.5326060704320584,0.5237821647344654,0.25525874120106723,0
0.6354581673306772,0.16896918172157305,0.6274509803921569,0.48430962714064657,0.5135744571658025,0.5625643032826095,0.5263402687433438,0.4975963904599684,0.26701127005661834,0
0.16633466135458086,0.631243358129649,0.27450980392156865,0.42692013123184075,0.3794497618188941,0.38485723415125445,0.3898403940337414,0.6546434904319155,0.47340217153743697,1
0.4482071713147402,0.446333687566419,0.6666666666666666,0.3683308521053141,0.31362461510672757,0.3266221999885885,0.31778591279983526,0.5037817760370269,0.16845497544340024,0
0.547808764940239,0.1700318809776835,0.45098039215686275,0.47989075287254696,0.36445574775916023,0.3971748624686174,0.37977914392443957,0.8353733635709791,0.7243289718392915,1
0.6045816733067717,0.1551540913921361,0.7254901960784313,0.6036663814074812,0.6876893172652477,0.8016531064418495,0.6969874537647854,0.3236778987042186,0.21402179784825628,1
0.6264940239043817,0.16896918172157305,0.5294117647058824,0.987311902880905,1.0,0.9309486030912106,1.0,0.4777411244226446,0.4377322155372555,0
0.6364541832669328,0.1700318809776835,0.1568627450980392,0.31465695662565524,0.33071689806730986,0.3548727665478762,0.3303598554711161,0.5436233869167405,0.33938210564080146,0
0.7091633466135452,0.14346439957492052,0.0784313725490196,0.9769336768803918,0.9307657289675125,1.0,0.9415726849750705,0.5659962142763557,0.250722677432258,0
0.18924302788844471,0.552603613177471,0.7254901960784313,0.7488594725062867,0.6904263547710353,0.6637796969780652,0.7037796446912354,0.7095791921190858,0.6841229520703008,2
0.3854581673306754,0.22422954303931997,0.49019607843137253,0.4722579419437673,0.42009180615168984,0.45809812377921083,0.4354651858873161,0.5886563851119777,0.2461866136634488,3
0.20717131474103567,0.5334750265674817,0.3137254901960784,0.5940079767283062,0.6643582186163115,0.5637097100643285,0.6716944610330914,0.6262187185906953,0.5713399120003629,2
0.30976095617529786,0.4038257173219981,0.6274509803921569,0.4424150267060248,0.41442922389072645,0.4062758432637243,0.3923008422278066,0.40222748770992134,0.3084543981261933,1
0.6205179282868514,0.1594048884165784,0.6666666666666666,0.3408278388036325,0.3326554373009155,0.34792008276700853,0.32623501527154053,0.6925393410121851,0.4946391973641346,1
0.6055776892430274,0.16365568544102027,0.8823529411764706,0.5774693309187073,0.6666316049746005,0.7016326400434512,0.6723913188192084,0.4091999628365246,0.34907278732871205,1
0.6663346613545809,0.17109458023379398,0.37254901960784315,0.5345250292738961,0.4165659202444706,0.44979506092252614,0.4104937072839375,0.80282149062845,0.7845349091343954,0
0.5896414342629477,0.15409139213602607,0.6666666666666666,0.5065149642189775,0.5246490584046631,0.4871536254038054,0.5242248746618692,0.5774156753345459,0.6371128366480964,1
0.717131474103585,0.018065887353879262,0.9999999999999999,0.17261306875652088,0.3062409141682898,0.33379733754238466,0.30682361598359853,0.16843235952244207,0.1494859815011072,3
0.3874501992031867,0.5090329436769392,0.058823529411764705,0.2877360528074501,0.22140169838003,0.25614108255933915,0.2238114349066847,0.7165134397479193,0.25402163290048285,0
0.7300796812749013,0.018065887353879262,0.37254901960784315,0.6544906793464982,0.6294485309180645,0.7318693225574302,0.6534714275364304,0.5236944352415347,0.22020733935117792,3
0.7161354581673312,0.10626992561105197,0.058823529411764705,0.7094884959711505,0.7110398372177432,0.7361625988187606,0.7148416166962914,0.5253676069139883,0.27319681155953995,1
0.6254980079681278,0.15409139213602607,0.6666666666666666,0.4337039372794835,0.4101069185116609,0.48694662782602055,0.4127844669103028,0.5965237968850037,0.30907295227648546,1
